round,train,validation,gap
303,0.0819383685621748,0.09377005338099852,0.011831684818823712
304,0.08192042398787207,0.09375748016951783,0.011837056181645766
305,0.0819060803466402,0.09376642523768283,0.011860344891042637
306,0.08189361218861414,0.09376131055622755,0.011867698367613408
307,0.08188462091375937,0.0937614758720299,0.011876854958270538
308,0.08187551804692157,0.09375829931302611,0.011882781266104536
309,0.08186314208905975,0.09376338479402996,0.011900242704970213
310,0.08184968063372529,0.09376087067369536,0.011911190039970071
311,0.08183807423590991,0.09376499009452459,0.011926915858614676
312,0.08182568618092788,0.09376161939723084,0.011935933216302957
313,0.08181637186157717,0.09376378402988834,0.011947412168311175
314,0.08180655664132876,0.09376614437618208,0.011959587734853325
315,0.08179168650802325,0.093771409693738,0.011979723185714747
316,0.08177886102601853,0.09376659564239942,0.01198773461638089
317,0.08176696678007454,0.09376782291176834,0.012000856131693799
318,0.08175342063659317,0.09376547702163925,0.012012056385046072
319,0.08174367451441411,0.09376726168128242,0.012023587166868313
320,0.08172668315709894,0.09376831692534304,0.012041633768244103
321,0.08171678505718098,0.09376625908328491,0.012049474026103929
322,0.08170918450386458,0.09376984978780649,0.01206066528394191
323,0.08170044363935401,0.09377098494130107,0.012070541301947055
324,0.08168787367806424,0.09376988475007207,0.012082011072007834
325,0.08168103891331523,0.09377107303496325,0.012090034121648024
326,0.08167066489894906,0.09377318316750707,0.012102518268558016
327,0.0816591329364829,0.0937734124838202,0.012114279547337306
328,0.08164785157841478,0.0937749808125996,0.012127129234184825
329,0.08163846149427761,0.09377466143154621,0.012136199937268596
330,0.08162750713521447,0.09377058811193169,0.012143080976717222
331,0.08161684262864322,0.09376753952108464,0.012150696892441429
332,0.08160395799175008,0.09376631522211318,0.012162357230363102
333,0.08159416201507104,0.09376613336958556,0.012171971354514519
334,0.0815836085372075,0.09376711879977938,0.012183510262571876
335,0.08157205515478265,0.0937675878273512,0.012195532672568551
336,0.08156391155010692,0.09376717301277114,0.01220326146266422
337,0.08155184756778913,0.09376718885018964,0.01221534128240051
338,0.08154563165851379,0.09377038379609144,0.012224752137577649
339,0.08153766610509258,0.0937669306106173,0.012229264505524723
340,0.08152596913817808,0.09377364855467112,0.012247679416493032
341,0.08151546441140356,0.0937742462971321,0.012258781885728542
342,0.08150403469732853,0.0937754745583125,0.012271439860983974
343,0.08149480377951686,0.09377778477749052,0.012282980997973661
344,0.08148538456088135,0.0937887321836791,0.01230334762279775
345,0.08147516786645873,0.09380587514748673,0.012330707281028003
346,0.08146129049522997,0.09380717353926878,0.012345883044038802
347,0.08145204688756812,0.09380982965496126,0.012357782767393147
348,0.08144335230398461,0.09381006326186543,0.01236671095788082
349,0.08143557113698559,0.09381360711354739,0.0123780359765618
350,0.08142636655817061,0.09381500182980139,0.012388635271630782
351,0.08141382202725458,0.09381662380687833,0.012402801779623746
352,0.08139798068219588,0.09381091156454091,0.012412930882345033
353,0.08139109596514929,0.0938139012895966,0.012422805324447311
354,0.08138052733524764,0.09381465345622593,0.012434126120978287
355,0.08136857091761202,0.09381725130192782,0.012448680384315805
356,0.08136200004984177,0.09381893931009111,0.012456939260249336
357,0.08135335519422397,0.09381762543183812,0.01246427023761415
358,0.08134450685277676,0.09381594289970129,0.012471436046924522
